show_id,type,title,director,cast,country,date_added,month_added,year_added,release_year,rating,length,listed_in,description,titleId,averageRating,numVotes,cast_genders,cast_majority,cast_ratio,director_genders,director_majority
s4793,Movie,Chalte Chalte,Aziz Mirza,"Shah Rukh Khan, Rani Mukerji, Jas Arora, Satish Shah, Rajiv Verma, Lillete Dubey, Jayshree T., Johny Lever",India,"July 1, 2018",7,2018,2003,TV-14,166,"Dramas, International Movies, Romantic Movies","Priya and Raj are polar opposites. Raj is brash and earthy, while Pirya is sophisticated and something of a perfectionist in all she does. They really are like oil and water, but nonetheless, they dare to fall in love.",tt0346723,6.5,15489.0,"['male', 'female', 'male', 'male', 'male', 'female', 'female', 'male']",male,0.375,['male'],male
s4794,Movie,Deewana Main Deewana,K.C. Bokadia,"Govinda, Priyanka Chopra, Kader Khan, Prem Chopra, Shakti Kapoor, Sharat Saxena, Himani Shivpuri, Johnny Lever",India,"July 1, 2018",7,2018,2013,TV-14,107,"Comedies, Dramas, International Movies",A man's instant attraction to a woman becomes an obsession as he adopts a friend's identity and even commits murder in order to get closer to her.,tt2361022,2.5,377.0,"['male', 'female', 'unknown', 'male', 'male', 'male', 'male', 'male']",male,0.125,['unknown'],none
s4795,Movie,Duck Butter,Miguel Arteta,"Alia Shawkat, Laia Costa, Mae Whitman, Hong Chau, Kate Berlant, Lindsay Burdge, Kumail Nanjiani, Mark Duplass, Jay Duplass, Jenny O'Hara",United States,"July 1, 2018",7,2018,2018,TV-MA,94,"Dramas, Independent Movies, LGBTQ Movies","Wary of dishonesty in relationships, two young women embark on a 24-hour experiment on intimacy, but their romance flounders as the clock winds down.",tt6958014,5.2,3998.0,"['female', 'female', 'female', 'female', 'female', 'female', 'male', 'male', 'male', 'female']",female,0.7,['male'],male
s4796,Movie,I Am Kalam,Nila Madhab Panda,"Gulshan Grover, Harsh Mayar, Pitobash, Hussan Saad, Beatrice Ordeix, Sanjay Chauhan",India,"July 1, 2018",7,2018,2010,TV-PG,87,"Children & Family Movies, Comedies, Dramas",An intelligent boy born into poverty befriends the son of a once noble family and is inspired by the life of India's president to pursue an education.,tt1805263,7.9,4280.0,"['male', 'male', 'male', 'male', 'female', 'male']",male,0.16666666666666666,['female'],female
s4797,Movie,My Birthday Song,Samir Soni,"Sanjay Suri, Nora Fatehi, Zenia Starr, Suparna Krishna, Elena Kazan",India,"July 1, 2018",7,2018,2018,TV-14,92,"Dramas, International Movies, Thrillers","After a wild night of impulse and infidelity, advertising executive Rajiv Kaul must navigate the blurred lines between life, death, fact and fiction.",tt4335954,5.5,283.0,"['male', 'female', 'female', 'unknown', 'female']",female,0.6,['male'],male
s4798,Movie,Namastey London,Vipul Amrutlal Shah,"Akshay Kumar, Katrina Kaif, Rishi Kapoor, Upen Patel, Javed Sheikh, Nina Wadia, Clive Standen, Tiffany Mulheron",India,"July 1, 2018",7,2018,2007,TV-14,130,"Comedies, Dramas, International Movies","To her Indian parents' dismay, London-born Jasmeet ""Jazz"" Malhotra longs for everything Western, including her British boyfriend. On a family trip to India, her father arranges Jazz's nuptials to Arjun Ballu Singh, who's smitten with his new bride.",tt0795434,7.1,21914.0,"['male', 'female', 'unknown', 'unknown', 'male', 'female', 'male', 'female']",male,0.375,['male'],male
s4800,Movie,Soul Robbers,Juan Antonio de la Riva,"Sofía Sisniega, Natasha Dupeyron, Ana Sofía Durán, Javier Escobar, Luis Gatica, Juan Ángel Esparza, Jorge Luis Moreno, Arnulfo Reyes Sanchez, Tizoc Arroyo, José Enot, Ricardo Dalmacci, Harding Junior, Claudine Sosa, Pablo Valentín",Mexico,"July 1, 2018",7,2018,2015,TV-14,88,"Horror Movies, International Movies","During Mexico's War of Independence, a group of men face unimaginable horrors when they attempt to steal from the seemingly helpless Cordero sisters.",,,,"['female', 'female', 'female', 'unknown', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'male', 'female', 'male']",male,0.2857142857142857,['male'],male
s4801,Movie,Tum Milo Toh Sahi,Kabir Sadanand,"Nana Patekar, Dimple Kapadia, Sunil Shetty, Vidya Malvade, Rehan Khan, Anjana Sukhani, Mohnish Bahl, Vrajesh Hirjee",India,"July 1, 2018",7,2018,2010,TV-14,128,"Comedies, Dramas, International Movies",An astute but old-fashioned law clerk steps up to help the owner of a cafe in a legal battle that has both business and personal ramifications.,tt1442583,5.6,546.0,"['male', 'female', 'male', 'female', 'male', 'female', 'unknown', 'male']",male,0.375,['male'],male
s4802,Movie,What We Started,"Bert Marcus, Cyrus Saidi",,United States,"July 1, 2018",7,2018,2017,TV-MA,96,"Documentaries, Music & Musicals","DJs and industry insiders offer a backstage pass to the world of electronic dance music, reflecting on its radical origins and the future of the genre.",tt6191876,7.0,2044.0,,none,0.0,"['male', 'male']",male
s4803,Movie,Zoo,Shlok Sharma,"Shashank Arora, Shweta Tripathi, Rahul Kumar, Gopal K. Singh, Yogesh Kurme, Prince Daniel",India,"July 1, 2018",7,2018,2018,TV-MA,94,"Dramas, Independent Movies, International Movies","A drug dealer starts having doubts about his trade as his brother, his client, and two rappers from the slums each battle their own secret addictions.",tt0056722,7.4,520.0,"['male', 'female', 'male', 'male', 'male', 'male']",male,0.16666666666666666,['unknown'],none
s4804,Movie,Bill Burr: You People Are All the Same,Jay Karas,Bill Burr,United States,"June 30, 2018",6,2018,2012,TV-MA,69,Stand-Up Comedy,"Funnyman Bill Burr takes the stage to uncork a profanity-laced, incisive routine that pokes fun at plastic surgery, reality TV, gold diggers and more.",tt2290153,8.2,7542.0,['male'],equal,0.0,['male'],male
s4806,Movie,The Maus,Yayo Herrero,"Alma Terzic, August Wittgenstein, Aleksandar Seksan, Sanin Milavic, Diana Fernández Pérez, Ella Jazz",Spain,"June 30, 2018",6,2018,2017,TV-MA,90,"Horror Movies, Independent Movies, International Movies","While traveling with her German boyfriend, Selma is confronted by the violent remnants of the Bosnian War and the ethnic cleansing her family faced.",tt5586362,4.6,6101.0,"['female', 'male', 'male', 'male', 'female', 'female']",equal,0.5,['unknown'],none
s4807,Movie,Calibre,Matt Palmer,"Jack Lowden, Martin McCann, Tony Curran, Ian Pirie, Cameron Jack",United Kingdom,"June 29, 2018",6,2018,2018,TV-MA,101,"Dramas, International Movies, Thrillers",Two lifelong friends on a hunting trip in Scotland find their nerves – and their morals – ruthlessly tested after a harrowing turn of events.,,,,"['male', 'male', 'male', 'male', 'unknown']",male,0.0,['male'],male
s4809,Movie,Jani Dueñas: Grandes fracasos de ayer y hoy,"Raúl Campos, Jan Suter",Jani Dueñas,Chile,"June 29, 2018",6,2018,2018,TV-MA,77,Stand-Up Comedy,"Chilean comedian and personality Jani Dueñas pours out her feelings on issues that are all too universal, from aging to dieting to sex.",tt7607260,4.8,71.0,['female'],equal,1.0,"['male', 'male']",male
s4811,Movie,Penalty Kick,Rodrigo Triana,"Adrián Uribe, Julieth Restrepo, Carlos Manuel Vesga, José Sefami, Mary Paz Mata, Alicia Sandoval, Teresa Monroy, Eduardo Ibarrola","Colombia, Mexico","June 29, 2018",6,2018,2018,TV-14,89,"Comedies, Dramas, International Movies","Convinced Mexico will lose the World Cup qualifier without him, a soccer superfan faces an impossible choice when family obligations stand in his way.",,,,"['male', 'female', 'male', 'male', 'female', 'female', 'female', 'male']",equal,0.5,['male'],male
s4812,Movie,Recovery Boys,Elaine McMillion Sheldon,,United States,"June 29, 2018",6,2018,2018,TV-MA,90,Documentaries,"In a region ravaged by opioid abuse, four young men in a farming-based rehab forge a bond as they try to reinvent their lives after years of addiction.",tt8167872,6.7,723.0,,none,0.0,['female'],female
s4813,Movie,TAU,Federico D'Alessandro,"Maika Monroe, Ed Skrein, Gary Oldman",United States,"June 29, 2018",6,2018,2018,R,98,"Sci-Fi & Fantasy, Thrillers","Kidnapped by an inventor who uses her as a test subject to perfect his robotic AI, a street-smart young woman tries to escape her high-tech prison.",,,,"['female', 'male', 'male']",male,0.3333333333333333,['male'],male
s4815,Movie,W. Kamau Bell: Private School Negro,Shannon Hartman,W. Kamau Bell,United States,"June 26, 2018",6,2018,2018,TV-MA,66,Stand-Up Comedy,"Comedian W. Kamau Bell muses on parenting in the Trump era, ""free speech"" dustups, woke children's TV and his fear of going off the grid.",tt8467788,6.4,793.0,['male'],equal,0.0,['unknown'],none
s4817,Movie,Expelled from Paradise,Seiji Mizushima,"Rie Kugimiya, Wendee Lee, Shinichiro Miki, Steve Blum, Hiroshi Kamiya, Johnny Yong Bosch",Japan,"June 25, 2018",6,2018,2014,TV-MA,103,"Action & Adventure, Anime Features, Sci-Fi & Fantasy","In the wake of a global catastrophe, the human survivors are ""uploaded"" into a cyber network, but someone or something is infiltrating the system.",tt14859070,7.0,219.0,"['female', 'female', 'male', 'male', 'male', 'male']",male,0.3333333333333333,['male'],male
s4818,Movie,"To Each, Her Own",Myriam Aziza,"Sarah Stern, Jean-Christophe Folly, Julia Piaton, Arié Elmaleh, Clémentine Poidatz, Stéphane Debac, Richard Berry, Catherine Jacob",France,"June 24, 2018",6,2018,2018,TV-MA,95,"Comedies, International Movies, LGBTQ Movies","Just as Simone works up the courage to tell her conservative Jewish family she's a lesbian, she finds herself attracted to a male Senegalese chef.",tt6290418,5.4,1791.0,"['female', 'male', 'female', 'male', 'female', 'male', 'male', 'female']",equal,0.5,['female'],female
s4820,Movie,Brain on Fire,Gerard Barrett,"Chloë Grace Moretz, Thomas Mann, Richard Armitage, Jenny Slate, Carrie-Anne Moss, Tyler Perry, Alex Zahara","United States, Canada, Ireland","June 22, 2018",6,2018,2016,PG-13,89,"Dramas, Independent Movies, International Movies","Stricken with seizures, psychosis and memory loss, a young New York Post reporter visits doctor after doctor in search of an elusive diagnosis.",tt3704700,6.6,21521.0,"['female', 'male', 'male', 'female', 'female', 'unknown', 'male']",female,0.42857142857142855,['male'],male
s4821,Movie,Derren Brown: Miracle,,Derren Brown,United Kingdom,"June 22, 2018",6,2018,2018,TV-MA,74,International Movies,"Illusionist Derren Brown reinvents the concept of ""faith healing” through a series of stunts that debunk the confines of fear, pain and disbelief.",tt8599562,6.5,1051.0,['male'],equal,0.0,,none
s4823,Movie,Us and Them,Rene Liu,"Jing Boran, Zhou Dongyu, Zhuangzhuang Tian, Qu Zheming, Zhang Zixian",China,"June 22, 2018",6,2018,2018,TV-MA,119,"Dramas, International Movies, Romantic Movies","Two strangers meet on a train and form a bond that evolves over the years. After a separation, they reconnect and reflect on their love for each other.",tt0227966,5.5,16.0,"['unknown', 'unknown', 'male', 'unknown', 'unknown']",none,0.0,['male'],male
s4824,Movie,Hannah Gadsby: Nanette,"Madeleine Parry, Jon Olb",Hannah Gadsby,Australia,"June 19, 2018",6,2018,2018,TV-MA,70,Stand-Up Comedy,"Australian comic Hannah Gadsby reshapes standard stand-up by pairing punchlines with personal revelations on gender, sexuality and childhood turmoil.",tt8465676,8.0,12429.0,['female'],equal,1.0,"['female', 'male']",equal
s4826,Movie,Lust Stories,"Zoya Akhtar, Karan Johar, Anurag Kashyap, Dibakar Banerjee","Vicky Kaushal, Bhumi Pednekar, Radhika Apte, Neha Dhupia, Manisha Koirala, Akash Thosar, Randeep Jha, Neil Bhoopalam, Jaideep Ahlawat, Sanjay Kapoor, Kiara Advani",India,"June 15, 2018",6,2018,2018,TV-MA,121,"Comedies, Dramas, International Movies","In the companion to 2013's ""Bombay Talkies,"" four short films by four of India's biggest directors explore love, sex and relationships in modern India.",tt8439854,6.4,10861.0,"['male', 'female', 'female', 'female', 'female', 'male', 'male', 'male', 'male', 'male', 'female']",male,0.45454545454545453,"['female', 'female', 'unknown', 'unknown']",equal
s4827,Movie,Maktub,Oded Raz,"Guy Amir, Hanan Savyon, Itzik Cohen, Igal Naor",Israel,"June 15, 2018",6,2018,2018,TV-MA,106,"Comedies, International Movies","After surviving a bomb attack, two low-level mobsters in Jerusalem change their ways and set about making strangers' Wailing Wall prayers come true.",tt0484363,7.3,14.0,"['male', 'male', 'male', 'male']",equal,0.0,['male'],male
s4828,Movie,Pacificum: Return to the Ocean,"Mariana Tschudi, Héctor Gálvez",,Peru,"June 15, 2018",6,2018,2017,TV-G,74,"Documentaries, International Movies","Four scientists offer a sweeping yet intimate exploration of Peru's majestic coastline by land, sea and air.",,,,,none,0.0,"['female', 'male']",equal
s4829,Movie,Set It Up,Claire Scanlon,"Zoey Deutch, Glen Powell, Lucy Liu, Taye Diggs, Meredith Hagner, Pete Davidson, Tituss Burgess",United States,"June 15, 2018",6,2018,2018,TV-MA,106,"Comedies, Romantic Movies","In desperate need of a break from the office, two beleaguered assistants team up to trick their workaholic bosses into falling in love.",tt0946931,5.0,16.0,"['female', 'male', 'female', 'male', 'female', 'male', 'male']",male,0.42857142857142855,['female'],female
s4830,Movie,Sunday's Illness,Ramón Salazar,"Bárbara Lennie, Susi Sánchez, Miguel Ángel Solá, Richard Bohringer",Spain,"June 15, 2018",6,2018,2017,PG-13,113,"Dramas, Independent Movies, International Movies","Decades after being abandoned as a young child, Chiara finds her mother and asks her to spend 10 days together in a remote location.",tt6053948,6.9,3587.0,"['female', 'female', 'male', 'male']",equal,0.5,['male'],male
s4831,Movie,The last hour,Eduardo Mendoza de Echave,"Pietro Sibille, Nidia Bermejo, Toño Vega, Tommy Párraga, Fausto Molina, Katerina D'Onofrio, Haysen Percovich, Emilram Cossío, Sandro Calderón, Tony Dulzaidez","Chile, Peru","June 15, 2018",6,2018,2017,TV-MA,119,"Dramas, International Movies","In this compelling true story, two Peruvian detectives go undercover to locate and capture the elusive leader of the Shining Path guerrilla army.",,,,"['male', 'female', 'male', 'male', 'male', 'female', 'male', 'male', 'male', 'male']",male,0.2,['male'],male
s4834,Movie,Alex Strangelove,Craig Johnson,"Daniel Doheny, Madeline Weinstein, Antonio Marziale, Daniel Zolghadri, Annie Q., Nik Dodani, Fred Hechinger, Kathryn Erbe, Isabella Amara, Sophie Faulkenberry",United States,"June 8, 2018",6,2018,2018,TV-MA,100,"Comedies, Dramas, Independent Movies",High school senior Alex Truelove's plan to lose his virginity to lovable girlfriend Claire goes awry when he meets the equally lovable Elliot.,tt5688996,6.3,17817.0,"['male', 'female', 'male', 'male', 'female', 'male', 'male', 'female', 'female', 'female']",equal,0.5,['male'],male
s4835,Movie,Ali's Wedding,Jeffrey Walker,"Osamah Sami, Don Hany, Helana Sawires, Frances Duca, Majid Shokor, Rodney Afif, Ghazi Alkinani, Ryan Corr",Australia,"June 8, 2018",6,2018,2018,TV-MA,110,"Comedies, Independent Movies, International Movies","After telling a white lie that spins out of control, the son of an Iraqi-born cleric in Melbourne becomes torn between family duty and his own heart.",tt2782692,6.9,5031.0,"['male', 'male', 'female', 'female', 'male', 'male', 'male', 'male']",male,0.25,['male'],male
s4836,Movie,Franco Escamilla: Por la anécdota,Ulises Valencia,Franco Escamilla,Mexico,"June 8, 2018",6,2018,2018,TV-MA,66,Stand-Up Comedy,Mexican stand-up comedian Franco Escamilla draws his jokes from real-life experiences – and he's willing to do anything for new material.,tt8467922,6.9,321.0,['male'],equal,0.0,['male'],male
s4840,Movie,B.A. Pass 2,Shadab Khan,"Kritika Sachdeva, Sasho, Sanghmitra Hitaishi, Indraneil Sengupta, Saurabh Dubey, Shubhangi Latkar, Sukhbir Kaur Lamba, Arav Chowdharry",India,"June 1, 2018",6,2018,2017,TV-14,126,"Dramas, International Movies","A young woman eager to avoid an arranged marriage moves to Mumbai, where she learns hard truths about show business, life and love.",tt8581230,2.2,487.0,"['female', 'male', 'female', 'male', 'unknown', 'female', 'male', 'unknown']",female,0.375,['unknown'],none
s4841,Movie,Bad Genius,Nattawut Poonpiriya,"Chutimon Chuengcharoensukying, Chanon Santinatornkul, Teeradon Supapunpinyo, Eisaya Hosuwan, Thaneth Warakulnukroh, Sarinrat Thomas, Ego Mikitas, Pasin Kuansataporn, Sahajak Boonthanakit, Kanjana Vinaipanid",Thailand,"June 1, 2018",6,2018,2017,TV-MA,130,"Dramas, International Movies, Thrillers",A top student gets pulled into a cheating racket with increasingly higher risks and even higher rewards. But she may lose much more than she gains.,tt11542210,7.7,561.0,"['female', 'male', 'male', 'female', 'male', 'female', 'male', 'male', 'male', 'female']",male,0.4,['unknown'],none
s4843,Movie,Outside In,Lynn Shelton,"Jay Duplass, Edie Falco, Kaitlyn Dever, Ben Schwartz, Louis Hobson, Alycia Delmore, Pamela Reed, Matt Malloy, Aaron Blakely",United States,"June 1, 2018",6,2018,2018,TV-MA,110,"Dramas, Independent Movies","After serving time for a crime he didn’t commit, a 38-year-old man forms a complicated, life-altering bond with the woman who advocated for his early release.",tt0073614,6.2,18.0,"['male', 'female', 'female', 'male', 'male', 'female', 'female', 'male', 'male']",male,0.4444444444444444,['unknown'],none
